"Institutional sectors";"Not Consolidated or Consolidated";"Balance sheets and transactions";"Periods";"Assets/Total (million euros)";"Assets/Monetary gold and special drawing rights/Total (million euros)";"Assets/Monetary gold and special drawing rights/Monetary gold (million euros)";"Assets/Monetary gold and special drawing rights/Special drawing rights (SDRs) (million euros)";"Assets/Currency and deposits/Total (million euros)";"Assets/Currency and deposits/Currency (million euros)";"Assets/Currency and deposits/Transferable deposits (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Total (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Savings deposits (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Other deposits (million euros)";"Assets/Debt securities/Total (million euros)";"Assets/Debt securities/Short-term securities (million euros)";"Assets/Debt securities/Long-term securities (million euros)";"Assets/Loans/Total (million euros)";"Assets/Loans/Short-term loans (million euros)";"Assets/Loans/Long-term loans (million euros)";"Assets/Equity and investment fund shares/Total (million euros)";"Assets/Equity and investment fund shares/Equity/Total (million euros)";"Assets/Equity and investment fund shares/Equity/Listed shares (million euros)";"Assets/Equity and investment fund shares/Equity/Unlisted shares (million euros)";"Assets/Equity and investment fund shares/Equity/Other equity (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Total (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Money market fund (MMF) shares or units  (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Non-MMF investment fund shares/units (million euros)";"Assets/Insurance and pension schemes/Total (million euros)";"Assets/Insurance and pension schemes/Non-life insurance technical reserves (million euros)";"Assets/Insurance and pension schemes/Life insurance and annuity entitlements (million euros)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Total (million euros)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Pension entitlements (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Total (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Claims on pension managers (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Rights on non-pension entitlements (mln euro)";"Assets/Insurance and pension schemes/Provisions for calls under guarantees (million euros)";"Assets/Fin. derivatives, employee stock options/Total (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Total (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Options (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Forwards (million euros)";"Assets/Fin. derivatives, employee stock options/Employee stock options (million euros)";"Assets/Other accounts receivable/payable/Total (million euros)";"Assets/Other accounts receivable/payable/Trade credits and advances (million euros)";"Assets/Other accounts receivable/payable/Other receivable/payable (million euros)";"Liabilities/Totaal (million euros)";"Liabilities/Monetary gold and special drawing rights/Total (million euros)";"Liabilities/Monetary gold and special drawing rights/Monetary gold (million euros)";"Liabilities/Monetary gold and special drawing rights/Special drawing rights (SDRs) (million euros)";"Liabilities/Currency and deposits/Total (million euros)";"Liabilities/Currency and deposits/Currency (million euros)";"Liabilities/Currency and deposits/Transferable deposits (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Total (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Savings deposits (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Other deposits (million euros)";"Liabilities/Debt securities/Total (million euros)";"Liabilities/Debt securities/Short-term securities (million euros)";"Liabilities/Debt securities/Long-term securities (million euros)";"Liabilities/Loans/Total (million euros)";"Liabilities/Loans/Short-term loans (million euros)";"Liabilities/Loans/Long-term loans (million euros)";"Liabilities/Equity and investment fund shares/Total (million euros)";"Liabilities/Equity and investment fund shares/Equity/Total (million euros)";"Liabilities/Equity and investment fund shares/Equity/Listed shares (million euros)";"Liabilities/Equity and investment fund shares/Equity/Unlisted shares (million euros)";"Liabilities/Equity and investment fund shares/Equity/Other equity (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Total (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Money market fund (MMF) shares or units (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Non-MMF investment fund shares/units (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Total (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Non-life insurance technical reserves (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Life insurance and annuity entitlements  (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Total (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Pension entitlements (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Total (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Claims on pension managers (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Rights on non-pension entitlements (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Provisions for calls under guarantees (million euros)";"Liabilities/Fin. derivatives, employee stock options/Total (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Total (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Options (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Forwards (million euros)";"Liabilities/Fin. derivatives, employee stock options/Employee stock (million euros)";"Liabilities/Other accounts receivable/payable/Total (million euros)";"Liabilities/Other accounts receivable/payable/Trade credits and advances (million euros)";"Liabilities/Other accounts receivable/payable/Other receivable/payable (million euros)";"Net worth (million euros)"
"The non-financial corporations sector";"Not consolidated";"Other changes";"2016";3410;;;;1132;0;-40600;41732;;41732;-2241;-157;-2084;8475;5743;2732;-4481;4747;-2331;7241;-163;-9228;-9104;-124;622;0;;622;0;622;622;0;0;-69;-69;-149;80;;-28;6;-34;39234;;;;;;;;;;-3918;403;-4321;8844;5782;3062;36098;36098;15472;18645;1981;;;;-119;;;-119;0;-119;-119;0;;-1483;-1510;76;-1586;27;-188;-27;-161;-35824
"The non-financial corporations sector";"Not consolidated";"Other changes";"2017";-81030;;;;-5221;0;-4127;-1094;;-1094;-204;-22;-182;-35845;-19436;-16409;-38768;-39138;6429;-45775;208;370;173;197;3366;-12;;3378;0;3378;3378;0;0;-3899;-3899;-364;-3535;;-459;-286;-173;-12083;;;;;;;;;;-6781;-541;-6240;-44504;-21294;-23210;44884;44884;65159;-22702;2427;;;;-6;;;-6;0;-6;-6;0;;-5051;-5046;-311;-4735;-5;-625;-277;-348;-68947
"The non-financial corporations sector";"Not consolidated";"Other changes";"2018";47369;;;;1134;0;716;418;;418;-86;5;-91;11297;3325;7972;36849;36350;-3807;40077;80;499;270;229;-2539;0;;-2539;0;-2539;-2539;0;0;493;493;1219;-726;;221;93;128;82;;;;;;;;;;-5891;160;-6051;14550;2871;11679;-7820;-7820;-26885;16652;2413;;;;-13;;;-13;0;-13;-13;0;;-599;-620;176;-796;21;-145;32;-177;47287
"The non-financial corporations sector";"Not consolidated";"Other changes";"2019";26341;;;;727;0;492;235;;235;57;63;-6;2597;1945;652;20735;21035;9233;11802;0;-300;-346;46;348;0;;348;0;348;348;0;0;1687;1687;1264;423;;190;213;-23;165805;;;;;;;;;;230;0;230;4486;2283;2203;160296;160296;140032;17625;2639;;;;-79;;;-79;0;-79;-79;0;;614;627;-84;711;-13;258;269;-11;-139464
"The non-financial corporations sector";"Not consolidated";"Other changes";"2020";-68474;;;;33897;0;33913;-16;;-16;-405;-3;-402;-13256;-3526;-9730;-89513;-89943;-467;-89476;0;430;10;420;-1417;0;;-1417;0;-1417;-1417;0;0;2317;2317;42;2275;;-97;0;-97;-33633;;;;;;;;;;895;-4;899;2454;-4415;6869;-37712;-37712;81620;-125134;5802;;;;-24;;;-24;0;-24;-24;0;;969;1052;46;1006;-83;-215;-193;-22;-34841
"The non-financial corporations sector";"Not consolidated";"Other changes";"2021";303206;;;;4281;0;3458;823;;823;-953;-33;-920;74127;21111;53016;218347;217733;2306;210372;5055;614;88;526;5007;0;;5007;0;5007;5007;0;0;1699;1699;-30;1729;;698;87;611;568911;;;;;;;;;;-1278;-90;-1188;88713;33906;54807;481331;481331;213673;260336;7322;;;;-23;;;-23;0;-23;-23;0;;-114;-130;-2;-128;16;282;-3;285;-265705
"The non-financial corporations sector";"Not consolidated";"Other changes";"2022";88106;;;;1996;0;1153;843;;843;-446;-35;-411;13069;596;12473;71415;71396;-7881;78467;810;19;323;-304;-1193;-1;;-1192;0;-1192;-1192;0;0;3082;3082;158;2924;;183;144;39;20790;;;;;;;;;;-14432;-14;-14418;11594;4238;7356;21978;21978;-195818;141406;76390;;;;-80;;;-80;0;-80;-80;0;;1766;1781;-193;1974;-15;-36;-35;-1;67316
"The non-financial corporations sector";"Not consolidated";"Other changes";"2023";-207545;;;;-2100;0;-1460;-640;;-640;-15;16;-31;-14498;8091;-22589;-183650;-184354;-79;-185551;1276;704;4;700;-786;0;;-786;0;-786;-786;0;0;-6364;-6364;-505;-5859;;-132;-97;-35;-10027;;;;;;;;;;7716;29;7687;-56004;-1408;-54596;42895;42895;130022;-89444;2317;;;;-101;;;-101;0;-101;-101;0;;-3942;-3946;152;-4098;4;-591;-606;15;-197518
"The non-financial corporations sector";"Not consolidated";"Other changes";"2024";41691;;;;1264;0;1560;-296;;-296;216;245;-29;4126;1461;2665;37869;36260;-6913;43174;-1;1609;366;1243;-1156;0;;-1156;0;-1156;-1156;0;0;-709;-709;-142;-567;;81;-16;97;101587;;;;;;;;;;9192;1996;7196;5545;2674;2871;87702;87702;-12365;98517;1550;;;;-445;;;-445;0;-445;-445;0;;-382;-452;20;-472;70;-25;-103;78;-59896
"The non-financial corporations sector";"Not consolidated";"Other changes";"2025*";-79338;;;;-4795;0;-3273;-1522;;-1522;-402;134;-536;-10760;-3709;-7051;-64586;-64152;5848;-70454;454;-434;-1210;776;575;0;;575;0;575;575;0;0;780;780;-56;836;;-150;-85;-65;103649;;;;;;;;;;-5386;53;-5439;-11492;-4598;-6894;119729;119729;94942;26671;-1884;;;;-192;;;-192;0;-192;-192;0;;971;985;-40;1025;-14;19;22;-3;-182987
"The non-financial corporations sector";"Not consolidated";"Other changes";"2026 1st quarter*";4263;;;;560;0;457;103;;103;147;78;69;292;61;231;2996;2705;-1576;3639;642;291;149;142;-695;0;;-695;0;-695;-695;0;0;961;961;20;941;;2;-7;9;89320;;;;;;;;;;-2541;13;-2554;876;637;239;91875;91875;70289;17494;4092;;;;-40;;;-40;0;-40;-40;0;;-878;-897;-16;-881;19;28;27;1;-85057
"The non-financial corporations sector";"Not consolidated";"Other changes";"2026 2nd quarter*";-3906;;;;61;0;24;37;;37;-70;-10;-60;-7142;4276;-11418;2176;1082;4219;-3016;-121;1094;23;1071;1074;0;;1074;0;1074;1074;0;0;-14;-14;-47;33;;9;8;1;340962;;;;;;;;;;-2858;28;-2886;332;4382;-4050;343167;343167;331304;13077;-1214;;;;-40;;;-40;0;-40;-40;0;;354;335;-9;344;19;7;8;-1;-344868
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2015";51534;;;;2921;0;2454;467;;467;62;14;48;34284;14066;20218;15563;20199;8186;12028;-15;-4636;-4279;-357;-2384;-1027;;-1357;0;-1357;-1357;0;0;583;583;-200;783;;505;162;343;88024;;;;;;;;;;815;9;806;41194;15905;25289;45464;45464;50937;-7190;1717;;;;-11;;;-11;0;-11;-11;0;;178;180;-27;207;-2;384;172;212;-36490
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2016";2166;;;;-249;0;210;-459;;-459;-2091;-157;-1934;8476;5743;2733;-4481;4747;-2331;7241;-163;-9228;-9104;-124;622;0;;622;0;622;622;0;0;-69;-69;-149;80;;-42;7;-49;40106;;;;;;;;;;-3918;403;-4321;9895;5577;4318;35957;35957;15472;18504;1981;;;;-119;;;-119;0;-119;-119;0;;-1483;-1510;76;-1586;27;-226;-27;-199;-37940
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2017";-82832;;;;-5149;0;-4134;-1015;;-1015;-204;-22;-182;-35753;-19436;-16317;-40608;-40978;6429;-47615;208;370;173;197;3366;-12;;3378;0;3378;3378;0;0;-3899;-3899;-364;-3535;;-585;-282;-303;-12173;;;;;;;;;;-6792;-541;-6251;-42736;-20695;-22041;43044;43044;65159;-24542;2427;;;;-6;;;-6;0;-6;-6;0;;-5051;-5046;-311;-4735;-5;-632;-277;-355;-70659
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2018";43594;;;;1175;0;736;439;;439;-86;5;-91;11229;3324;7905;33092;32899;-3807;36626;80;193;270;-77;-2539;0;;-2539;0;-2539;-2539;0;0;493;493;1219;-726;;230;93;137;-2085;;;;;;;;;;-6141;160;-6301;15461;3071;12390;-10805;-10805;-26885;13667;2413;;;;-13;;;-13;0;-13;-13;0;;-599;-620;176;-796;21;12;32;-20;45679
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2019";26325;;;;688;0;495;193;;193;57;63;-6;2597;1945;652;20735;21035;9233;11802;0;-300;-346;46;348;0;;348;0;348;348;0;0;1687;1687;1264;423;;213;213;0;166291;;;;;;;;;;230;0;230;4950;2510;2440;160309;160309;140032;17638;2639;;;;-79;;;-79;0;-79;-79;0;;614;627;-84;711;-13;267;269;-2;-139966
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2020";-109625;;;;-3147;0;-2121;-1026;;-1026;-405;-3;-402;-13260;-3526;-9734;-93710;-94140;-467;-93673;0;430;10;420;-1417;0;;-1417;0;-1417;-1417;0;0;2317;2317;42;2275;;-3;0;-3;-51528;;;;;;;;;;895;-4;899;-10927;-4215;-6712;-42248;-42248;81620;-129670;5802;;;;-24;;;-24;0;-24;-24;0;;969;1052;46;1006;-83;-193;-193;0;-58097
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2021";134710;;;;3119;0;2464;655;;655;-1014;-33;-981;10154;-985;11139;115698;115084;4157;105872;5055;614;88;526;5007;0;;5007;0;5007;5007;0;0;1663;1663;-30;1693;;83;87;-4;388033;;;;;;;;;;-188;-90;-98;8317;1687;6630;380039;380039;195111;177606;7322;;;;-23;;;-23;0;-23;-23;0;;-114;-130;-2;-128;16;2;-3;5;-253323
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2022";90545;;;;2586;0;1745;841;;841;-362;-35;-327;12837;476;12361;73422;73580;-2691;75506;765;-158;146;-304;-1193;-1;;-1192;0;-1192;-1192;0;0;3082;3082;158;2924;;173;144;29;22032;;;;;;;;;;-14426;-14;-14412;11083;4251;6832;23725;23725;-195886;143221;76390;;;;-80;;;-80;0;-80;-80;0;;1766;1781;-193;1974;-15;-36;-35;-1;68513
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2023";-15407;;;;-1769;0;-1339;-430;;-430;-15;16;-31;-7301;-2242;-5059;874;170;-79;-995;1244;704;4;700;-786;0;;-786;0;-786;-786;0;0;-6338;-6338;-505;-5833;;-72;-87;15;169208;;;;;;;;;;8634;29;8605;-5515;-901;-4614;170674;170674;130022;38335;2317;;;;-101;;;-101;0;-101;-101;0;;-3942;-3946;152;-4098;4;-542;-540;-2;-184615
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2024";41716;;;;1837;0;1607;230;;230;216;245;-29;3580;1522;2058;37937;36328;-6913;43167;74;1609;366;1243;-1156;0;;-1156;0;-1156;-1156;0;0;-709;-709;-142;-567;;11;-16;27;101509;;;;;;;;;;9192;1996;7196;5545;2674;2871;87702;87702;-12365;98517;1550;;;;-445;;;-445;0;-445;-445;0;;-382;-452;20;-472;70;-103;-103;0;-59793
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2025*";-80717;;;;-3795;0;-3273;-522;;-522;-402;134;-536;-11257;-3727;-7530;-66468;-66034;5848;-72074;192;-434;-1210;776;575;0;;575;0;575;575;0;0;780;780;-56;836;;-150;-85;-65;103594;;;;;;;;;;-5385;53;-5438;-11492;-4598;-6894;119673;119673;94886;26671;-1884;;;;-192;;;-192;0;-192;-192;0;;971;985;-40;1025;-14;19;22;-3;-184311
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2026 1st quarter*";3815;;;;560;0;457;103;;103;147;78;69;-141;57;-198;2981;2690;-1576;3639;627;291;149;142;-695;0;;-695;0;-695;-695;0;0;961;961;20;941;;2;-7;9;89322;;;;;;;;;;-2541;13;-2554;876;637;239;91877;91877;70291;17494;4092;;;;-40;;;-40;0;-40;-40;0;;-878;-897;-16;-881;19;28;27;1;-85507
"The non-financial corporations sector";"Not consolidated";"Price changes and revaluations";"2026 2nd quarter*";2905;;;;61;0;24;37;;37;-70;-10;-60;-340;-56;-284;2185;1091;4219;-3016;-112;1094;23;1071;1074;0;;1074;0;1074;1074;0;0;-14;-14;-47;33;;9;8;1;347744;;;;;;;;;;3924;28;3896;332;171;161;343167;343167;331304;13077;-1214;;;;-40;;;-40;0;-40;-40;0;;354;335;-9;344;19;7;8;-1;-344839
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2015";-113;;;;23;1;19;3;;3;0;0;0;2632;498;2134;0;0;0;0;0;0;0;0;-2738;0;;-2738;0;-2738;-2738;0;0;0;0;0;0;;-30;1;-31;1340;;;;;;;;;;2252;372;1880;-1510;-627;-883;363;363;0;363;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;235;-4;239;-1453
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2016";1244;;;;1381;0;-40810;42191;;42191;-150;0;-150;-1;0;-1;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;14;-1;15;-872;;;;;;;;;;0;0;0;-1051;205;-1256;141;141;0;141;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;38;0;38;2116
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2017";1802;;;;-72;0;7;-79;;-79;0;0;0;-92;0;-92;1840;1840;0;1840;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;126;-4;130;90;;;;;;;;;;11;0;11;-1768;-599;-1169;1840;1840;0;1840;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;7;0;7;1712
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2018";3775;;;;-41;0;-20;-21;;-21;0;0;0;68;1;67;3757;3451;0;3451;0;306;0;306;0;0;;0;0;0;0;0;0;0;0;0;0;;-9;0;-9;2167;;;;;;;;;;250;0;250;-911;-200;-711;2985;2985;0;2985;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;-157;0;-157;1608
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2019";16;;;;39;0;-3;42;;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;-23;0;-23;-486;;;;;;;;;;0;0;0;-464;-227;-237;-13;-13;0;-13;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;-9;0;-9;502
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2020";41151;;;;37044;0;36034;1010;;1010;0;0;0;4;0;4;4197;4197;0;4197;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;-94;0;-94;17895;;;;;;;;;;0;0;0;13381;-200;13581;4536;4536;0;4536;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;-22;0;-22;23256
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2021";168496;;;;1162;0;994;168;;168;61;0;61;63973;22096;41877;102649;102649;-1851;104500;0;0;0;0;0;0;;0;0;0;0;0;0;36;36;0;36;;615;0;615;180878;;;;;;;;;;-1090;0;-1090;80396;32219;48177;101292;101292;18562;82730;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;280;0;280;-12382
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2022";-2439;;;;-590;0;-592;2;;2;-84;0;-84;232;120;112;-2007;-2184;-5190;2961;45;177;177;0;0;0;;0;0;0;0;0;0;0;0;0;0;;10;0;10;-1242;;;;;;;;;;-6;0;-6;511;-13;524;-1747;-1747;68;-1815;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;-1197
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2023";-192138;;;;-331;0;-121;-210;;-210;0;0;0;-7197;10333;-17530;-184524;-184524;0;-184556;32;0;0;0;0;0;;0;0;0;0;0;0;-26;-26;0;-26;;-60;-10;-50;-179235;;;;;;;;;;-918;0;-918;-50489;-507;-49982;-127779;-127779;0;-127779;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;-49;-66;17;-12903
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2024";-25;;;;-573;0;-47;-526;;-526;0;0;0;546;-61;607;-68;-68;0;7;-75;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;70;0;70;78;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;78;0;78;-103
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2025*";1379;;;;-1000;0;0;-1000;;-1000;0;0;0;497;18;479;1882;1882;0;1620;262;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;55;;;;;;;;;;-1;0;-1;0;0;0;56;56;56;0;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;1324
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2026 1st quarter*";448;;;;0;0;0;0;;0;0;0;0;433;4;429;15;15;0;0;15;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;-2;;;;;;;;;;0;0;0;0;0;0;-2;-2;-2;0;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;450
"The non-financial corporations sector";"Not consolidated";"Other volume changes";"2026 2nd quarter*";-6811;;;;0;0;0;0;;0;0;0;0;-6802;4332;-11134;-9;-9;0;0;-9;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;;0;0;0;-6782;;;;;;;;;;-6782;0;-6782;0;4211;-4211;0;0;0;0;0;;;;0;;;0;0;0;0;0;;0;0;0;0;0;0;0;0;-29
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2015";2846164;;;;228851;4002;161453;63396;;63396;12311;2182;10129;988622;416371;572251;1389958;1383342;44739;1328032;10571;6616;5131;1485;24216;16974;;7242;0;7242;7242;0;0;7228;7228;589;6639;;194978;155674;39304;3945437;;;;;;;;;;81042;6054;74988;1507804;536410;971394;2141029;2141029;399619;1662514;78896;;;;0;;;0;0;0;0;0;;14115;13756;492;13264;359;201447;133409;68038;-1099273
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2016";3095971;;;;242493;3733;133608;105152;;105152;9197;1195;8002;1083067;429577;653490;1518188;1512733;44827;1453413;14493;5455;2717;2738;27662;19335;;8327;0;8327;8327;0;0;6570;6570;521;6049;;208794;165634;43160;4215228;;;;;;;;;;115515;5677;109838;1550318;520083;1030235;2323114;2323114;417735;1817672;87707;;;;0;;;0;0;0;0;0;;12657;12248;570;11678;409;213624;144681;68943;-1119257
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2017";3198502;;;;254336;3486;144294;106556;;106556;8012;1861;6151;1166395;468002;698393;1519241;1514007;49184;1446010;18813;5234;1703;3531;31413;19424;;11989;0;11989;11989;0;0;4386;4386;313;4073;;214719;170877;43842;4351719;;;;;;;;;;123245;6268;116977;1597975;530402;1067573;2406023;2406023;477362;1831989;96672;;;;0;;;0;0;0;0;0;;7664;7274;331;6943;390;216812;151525;65287;-1153217
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2018";3293461;;;;261353;3354;152373;105626;;105626;9006;2724;6282;1180639;461478;719161;1588282;1577445;38561;1515912;22972;10837;6172;4665;29080;19507;;9573;0;9573;9573;0;0;7592;7592;3710;3882;;217509;173998;43511;4379176;;;;;;;;;;130075;3854;126221;1618298;547800;1070498;2402307;2402307;408368;1886732;107207;;;;0;;;0;0;0;0;0;;7124;6716;569;6147;408;221372;156690;64682;-1085715
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2019";3382103;;;;263120;3545;165219;94356;;94356;6134;1170;4964;1207003;451901;755102;1657335;1647257;48017;1572215;27025;10078;4542;5536;31070;21038;;10032;0;10032;10032;0;0;5180;5180;1392;3788;;212261;170303;41958;4590810;;;;;;;;;;135783;4236;131547;1610681;522721;1087960;2614983;2614983;531831;1963279;119873;;;;0;;;0;0;0;0;0;;7753;7333;475;6858;420;221610;155779;65831;-1208707
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2020";3397913;;;;325822;4084;233739;87999;;87999;6608;1111;5497;1210435;432457;777978;1609700;1596240;45419;1519759;31062;13460;7612;5848;31295;22224;;9071;0;9071;9071;0;0;5466;5466;601;4865;;208587;162860;45727;4608804;;;;;;;;;;151612;5288;146324;1605050;499439;1105611;2613503;2613503;535481;1944380;133642;;;;0;;;0;0;0;0;0;;8727;8381;517;7864;346;229912;152111;77801;-1210891
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2021";3897520;;;;381394;4942;283532;92920;;92920;6271;1469;4802;1304919;468693;836226;1914025;1897915;44959;1820936;32020;16110;5506;10604;36868;22673;;14195;0;14195;14195;0;0;9251;9251;564;8687;;244792;194513;50279;5330653;;;;;;;;;;157878;2414;155464;1736049;581598;1154451;3169701;3169701;784782;2231232;153687;;;;0;;;0;0;0;0;0;;8657;8251;515;7736;406;258368;171203;87165;-1433133
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2022";4151387;;;;392539;5579;279343;107617;;107617;7153;2128;5025;1392843;543904;848939;2045378;2028567;35983;1958459;34125;16811;5896;10915;35744;22687;;13057;0;13057;13057;0;0;12615;12615;3405;9210;;265115;215464;49651;5403089;;;;;;;;;;163663;6687;156976;1822381;645844;1176537;3124926;3124926;564153;2399625;161148;;;;0;;;0;0;0;0;0;;10565;10100;390;9710;465;281554;189643;91911;-1251702
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2023";3980193;;;;380521;6402;216059;158060;;158060;7706;2091;5615;1426951;605465;821486;1853249;1833884;36295;1762165;35424;19365;6032;13333;35739;23419;;12320;0;12320;12320;0;0;6667;6667;2034;4633;;269360;213996;55364;5396130;;;;;;;;;;180357;7058;173299;1797976;675252;1122724;3140830;3140830;672258;2296033;172539;;;;0;;;0;0;0;0;0;;6438;5896;284;5612;542;270529;184531;85998;-1415937
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2024";4079190;;;;399535;7696;226284;165555;;165555;9018;3139;5879;1414333;580310;834023;1939250;1915516;25902;1852489;37125;23734;8388;15346;35674;24504;;11170;0;11170;11170;0;0;7783;7783;1857;5926;;273597;219254;54343;5519037;;;;;;;;;;187301;3670;183631;1797419;659286;1138133;3256872;3256872;652627;2434827;169418;;;;0;;;0;0;0;0;0;;6039;5429;289;5140;610;271406;192421;78985;-1439847
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2025*";4052975;;;;402667;9395;226224;167048;;167048;7523;2700;4823;1401909;583852;818057;1922773;1897638;28106;1830400;39132;25135;7713;17422;37444;25682;;11762;0;11762;11762;0;0;8361;8361;1826;6535;;272298;220462;51836;5640682;;;;;;;;;;184741;2750;181991;1798575;670236;1128339;3378225;3378225;738025;2470466;169734;;;;0;;;0;0;0;0;0;;7019;6426;261;6165;593;272122;194836;77286;-1587707
